data_medicao,temp_real,temp_predita,temp_predita_floor,umi_real,umi_predita
23/02/2022 13:29,32.0,25.18,25,61,62.59
23/02/2022 13:30,32.0,25.18,25,61,62.59
23/02/2022 13:31,32.0,25.18,25,61,62.59
23/02/2022 13:32,32.0,25.18,25,57,62.59
23/02/2022 13:33,32.0,25.18,25,61,62.59
23/02/2022 13:34,33.0,25.18,25,62,62.59
23/02/2022 13:35,31.0,25.18,25,62,62.59
23/02/2022 13:36,32.0,25.18,25,61,62.59
23/02/2022 13:37,32.0,25.18,25,61,62.59
23/02/2022 13:38,32.0,25.18,25,62,62.59
23/02/2022 13:39,32.0,25.18,25,62,62.59
23/02/2022 13:40,31.0,25.18,25,62,62.59
23/02/2022 13:41,31.0,25.18,25,62,62.59
23/02/2022 13:42,31.0,25.18,25,62,62.59
23/02/2022 13:43,32.0,25.18,25,62,62.59
23/02/2022 13:44,32.0,25.18,25,61,62.59
23/02/2022 13:45,32.0,25.18,25,61,62.59
23/02/2022 13:46,32.0,25.18,25,61,62.59
23/02/2022 13:47,32.0,25.18,25,61,62.59
23/02/2022 13:48,31.0,25.18,25,61,62.59
23/02/2022 13:49,32.0,25.18,25,60,62.59
23/02/2022 13:50,32.0,25.18,25,60,62.59
23/02/2022 13:51,32.0,25.24,25,60,62.39
23/02/2022 13:52,32.0,25.24,25,60,62.39
23/02/2022 13:53,32.0,25.24,25,60,62.39
23/02/2022 13:54,32.0,25.24,25,60,62.39
23/02/2022 13:56,32.0,25.24,25,60,62.39
23/02/2022 13:57,32.0,25.24,25,60,62.39
23/02/2022 13:58,32.0,25.24,25,60,62.39
23/02/2022 13:59,32.0,25.24,25,60,62.39
23/02/2022 14:00,32.0,25.24,25,60,62.39
23/02/2022 14:01,32.0,25.24,25,59,62.39
23/02/2022 14:02,32.0,25.24,25,59,62.39
23/02/2022 14:03,32.0,25.24,25,58,62.39
23/02/2022 14:04,33.0,25.24,25,59,62.39
23/02/2022 14:05,32.0,25.24,25,58,62.39
23/02/2022 14:06,32.0,25.25,25,59,62.39
23/02/2022 14:07,32.0,25.25,25,59,62.39
23/02/2022 14:08,32.0,25.25,25,59,62.39
23/02/2022 14:09,32.0,25.25,25,59,62.39
23/02/2022 14:10,32.0,25.25,25,59,62.39
23/02/2022 14:11,32.0,25.25,25,60,62.39
23/02/2022 14:12,32.0,25.25,25,60,62.39
23/02/2022 14:13,32.0,25.25,25,60,62.39
23/02/2022 14:14,32.0,25.25,25,59,62.39
23/02/2022 14:15,32.0,25.25,25,59,62.39
23/02/2022 14:16,32.0,25.25,25,59,62.39
23/02/2022 14:17,32.0,25.25,25,60,62.39
23/02/2022 14:18,32.0,25.25,25,60,62.39
23/02/2022 14:19,31.0,25.25,25,60,62.39
23/02/2022 14:20,32.0,25.25,25,60,62.39
23/02/2022 14:21,32.0,25.3,25,60,62.19
23/02/2022 14:22,32.0,25.3,25,60,62.19
23/02/2022 14:24,32.0,25.3,25,60,62.19
23/02/2022 14:25,31.0,25.3,25,60,62.19
23/02/2022 14:26,32.0,25.3,25,59,62.19
23/02/2022 14:27,32.0,25.3,25,59,62.19
23/02/2022 14:28,32.0,25.3,25,59,62.19
23/02/2022 14:29,32.0,25.3,25,60,62.19
23/02/2022 14:30,32.0,25.3,25,60,62.19
23/02/2022 14:31,32.0,25.3,25,60,62.19
23/02/2022 14:32,32.0,25.3,25,60,62.19
23/02/2022 14:33,32.0,25.3,25,60,62.19
23/02/2022 14:34,31.0,25.3,25,60,62.19
23/02/2022 14:35,32.0,25.3,25,60,62.19
23/02/2022 14:36,31.0,25.3,25,60,62.19
23/02/2022 14:37,32.0,25.3,25,60,62.19
23/02/2022 14:38,31.0,25.3,25,60,62.19
23/02/2022 14:39,31.0,25.3,25,60,62.19
23/02/2022 14:40,32.0,25.3,25,60,62.19
23/02/2022 14:41,32.0,25.3,25,59,62.19
23/02/2022 14:42,32.0,25.3,25,59,62.19
23/02/2022 14:43,32.0,25.3,25,59,62.19
23/02/2022 14:44,31.0,25.3,25,60,62.19
23/02/2022 14:45,31.0,25.3,25,59,62.19
23/02/2022 14:46,31.0,25.3,25,59,62.19
23/02/2022 14:47,31.0,25.31,25,59,62.19
23/02/2022 14:48,31.0,25.31,25,59,62.19
23/02/2022 14:49,32.0,25.31,25,59,62.19
23/02/2022 14:50,32.0,25.31,25,59,62.19
23/02/2022 14:51,31.0,25.29,25,60,61.98
23/02/2022 14:53,31.0,25.29,25,60,61.98
23/02/2022 14:54,31.0,25.29,25,60,61.98
23/02/2022 14:55,31.0,25.29,25,59,61.98
23/02/2022 14:56,31.0,25.29,25,59,61.98
23/02/2022 14:57,31.0,25.29,25,59,61.98
23/02/2022 14:58,31.0,25.29,25,60,61.98
23/02/2022 14:59,31.0,25.29,25,60,61.98
23/02/2022 15:00,31.0,25.29,25,60,61.98
23/02/2022 15:01,31.0,25.29,25,59,61.98
23/02/2022 15:02,31.0,25.29,25,60,61.98
23/02/2022 15:03,31.0,25.29,25,60,61.98
23/02/2022 15:04,31.0,25.29,25,60,61.98
23/02/2022 15:05,31.0,25.29,25,60,61.98
23/02/2022 15:06,31.0,25.29,25,60,61.98
23/02/2022 15:07,31.0,25.29,25,60,61.98
23/02/2022 15:08,31.0,25.29,25,59,61.98
23/02/2022 15:09,31.0,25.29,25,59,61.98
23/02/2022 15:10,31.0,25.29,25,59,61.98
23/02/2022 15:11,31.0,25.29,25,59,61.98
23/02/2022 15:12,31.0,25.3,25,59,61.98
23/02/2022 15:13,31.0,25.3,25,59,61.98
23/02/2022 15:14,31.0,25.3,25,59,61.98
23/02/2022 15:15,31.0,25.3,25,60,61.98
23/02/2022 15:16,31.0,25.3,25,59,61.98
23/02/2022 15:17,31.0,25.3,25,60,61.98
23/02/2022 15:18,31.0,25.3,25,60,61.98
23/02/2022 15:19,31.0,25.3,25,60,61.98
23/02/2022 15:21,31.0,25.3,25,61,61.98
23/02/2022 15:22,31.0,25.21,25,61,61.78
23/02/2022 15:23,31.0,25.21,25,61,61.78
23/02/2022 15:24,31.0,25.21,25,62,61.78
23/02/2022 15:25,31.0,25.21,25,62,61.78
23/02/2022 15:26,31.0,25.21,25,61,61.78
23/02/2022 15:27,31.0,25.21,25,62,61.78
23/02/2022 15:28,31.0,25.21,25,58,61.78
23/02/2022 15:29,31.0,25.21,25,58,61.78
23/02/2022 15:30,31.0,25.21,25,61,61.78
23/02/2022 15:31,31.0,25.21,25,62,61.78
23/02/2022 15:32,31.0,25.21,25,57,61.78
23/02/2022 15:33,31.0,25.21,25,58,61.78
23/02/2022 15:34,31.0,25.21,25,57,61.78
23/02/2022 15:35,31.0,25.21,25,62,61.78
23/02/2022 15:36,31.0,25.21,25,57,61.78
23/02/2022 15:37,31.0,25.21,25,57,61.78
23/02/2022 15:38,31.0,25.21,25,57,61.78
23/02/2022 15:39,31.0,25.21,25,57,61.78
23/02/2022 15:40,31.0,25.21,25,58,61.78
23/02/2022 15:41,31.0,25.21,25,62,61.78
23/02/2022 15:42,31.0,25.21,25,61,61.78
23/02/2022 15:43,31.0,25.21,25,61,61.78
23/02/2022 15:44,31.0,25.21,25,57,61.78
23/02/2022 15:45,31.0,25.21,25,61,61.78
23/02/2022 15:46,31.0,25.21,25,62,61.78
23/02/2022 15:47,31.0,25.21,25,62,61.78
23/02/2022 15:49,31.0,25.21,25,61,61.78
23/02/2022 15:50,31.0,25.21,25,62,61.78
23/02/2022 15:51,31.0,25.1,25,62,61.59
23/02/2022 15:52,31.0,25.1,25,62,61.59
23/02/2022 15:53,31.0,25.11,25,62,61.59
23/02/2022 15:54,31.0,25.11,25,62,61.59
23/02/2022 15:55,31.0,25.11,25,61,61.59
23/02/2022 15:56,31.0,25.11,25,61,61.59
23/02/2022 15:57,31.0,25.11,25,62,61.59
23/02/2022 15:58,31.0,25.11,25,61,61.59
23/02/2022 15:59,31.0,25.11,25,62,61.59
23/02/2022 16:00,31.0,25.11,25,62,61.59
23/02/2022 16:01,31.0,25.11,25,62,61.6
23/02/2022 16:02,31.0,25.11,25,62,61.6
23/02/2022 16:03,31.0,25.11,25,62,61.6
23/02/2022 16:04,31.0,25.11,25,62,61.6
23/02/2022 16:05,31.0,25.11,25,58,61.6
23/02/2022 16:06,31.0,25.11,25,59,61.6
23/02/2022 16:07,31.0,25.11,25,59,61.6
23/02/2022 16:08,31.0,25.11,25,59,61.6
23/02/2022 16:09,31.0,25.11,25,59,61.6
23/02/2022 16:10,31.0,25.11,25,59,61.6
23/02/2022 16:11,31.0,25.11,25,63,61.6
23/02/2022 16:12,31.0,25.11,25,58,61.6
23/02/2022 16:13,31.0,25.11,25,63,61.6
23/02/2022 16:14,31.0,25.11,25,58,61.6
23/02/2022 16:15,31.0,25.11,25,62,61.6
23/02/2022 16:16,31.0,25.11,25,58,61.6
23/02/2022 16:18,31.0,25.11,25,62,61.6
23/02/2022 16:19,31.0,25.11,25,62,61.6
23/02/2022 16:20,31.0,25.11,25,62,61.6
23/02/2022 16:21,31.0,25.05,25,62,61.45
23/02/2022 16:22,31.0,25.05,25,62,61.45
23/02/2022 16:23,31.0,25.05,25,62,61.45
23/02/2022 16:24,31.0,25.05,25,62,61.45
23/02/2022 16:25,31.0,25.05,25,62,61.45
23/02/2022 16:26,31.0,25.05,25,62,61.45
23/02/2022 16:27,31.0,25.05,25,61,61.45
23/02/2022 16:28,31.0,25.05,25,62,61.45
23/02/2022 16:29,31.0,25.05,25,62,61.45
23/02/2022 16:30,31.0,25.05,25,62,61.45
23/02/2022 16:31,31.0,25.05,25,62,61.45
23/02/2022 16:32,30.0,25.05,25,62,61.45
23/02/2022 16:33,31.0,25.05,25,63,61.45
23/02/2022 16:34,31.0,25.05,25,63,61.45
23/02/2022 16:35,31.0,25.05,25,63,61.45
23/02/2022 16:36,31.0,25.05,25,63,61.45
23/02/2022 16:37,31.0,25.05,25,63,61.45
23/02/2022 16:38,31.0,25.05,25,59,61.45
23/02/2022 16:39,31.0,25.05,25,64,61.45
23/02/2022 16:40,31.0,25.05,25,63,61.45
23/02/2022 16:41,31.0,25.05,25,63,61.45
23/02/2022 16:42,31.0,25.05,25,63,61.45
23/02/2022 16:43,30.0,25.05,25,62,61.45
23/02/2022 16:44,31.0,25.05,25,63,61.45
23/02/2022 16:45,31.0,25.05,25,63,61.45
23/02/2022 16:47,31.0,25.05,25,62,61.45
23/02/2022 16:48,31.0,25.05,25,62,61.45
23/02/2022 16:49,31.0,25.05,25,62,61.45
23/02/2022 16:50,31.0,25.05,25,63,61.45
23/02/2022 16:51,31.0,25.06,25,63,61.39
23/02/2022 16:52,31.0,25.06,25,63,61.39
23/02/2022 16:53,31.0,25.06,25,62,61.39
23/02/2022 16:54,31.0,25.06,25,63,61.39
23/02/2022 16:55,31.0,25.06,25,63,61.39
23/02/2022 16:56,31.0,25.06,25,63,61.39
23/02/2022 16:57,31.0,25.06,25,63,61.39
23/02/2022 16:58,31.0,25.06,25,63,61.39
23/02/2022 16:59,31.0,25.06,25,62,61.39
23/02/2022 17:00,31.0,25.06,25,63,61.39
23/02/2022 17:01,31.0,25.06,25,62,61.39
23/02/2022 17:02,31.0,25.06,25,62,61.39
23/02/2022 17:03,31.0,25.06,25,62,61.39
23/02/2022 17:04,31.0,25.06,25,62,61.39
23/02/2022 17:05,31.0,25.06,25,62,61.39
23/02/2022 17:06,31.0,25.06,25,62,61.39
23/02/2022 17:07,31.0,25.06,25,63,61.39
23/02/2022 17:08,31.0,25.06,25,63,61.39
23/02/2022 17:09,30.0,25.06,25,62,61.39
23/02/2022 17:10,31.0,25.06,25,63,61.39
23/02/2022 17:11,31.0,25.06,25,63,61.39
23/02/2022 17:12,31.0,25.06,25,63,61.39
23/02/2022 17:13,30.0,25.06,25,63,61.39
23/02/2022 17:15,30.0,25.06,25,62,61.39
23/02/2022 17:16,31.0,25.06,25,63,61.39
23/02/2022 17:17,31.0,25.06,25,63,61.39
23/02/2022 17:18,31.0,25.06,25,63,61.39
23/02/2022 17:19,31.0,25.06,25,63,61.39
23/02/2022 17:20,31.0,25.06,25,63,61.39
23/02/2022 17:21,31.0,25.1,25,63,61.41
23/02/2022 17:22,31.0,25.1,25,63,61.41
23/02/2022 17:23,30.0,25.1,25,62,61.41
23/02/2022 17:24,31.0,25.1,25,63,61.41
23/02/2022 17:25,31.0,25.1,25,63,61.41
23/02/2022 17:26,31.0,25.1,25,64,61.41
23/02/2022 17:27,30.0,25.1,25,63,61.41
23/02/2022 17:28,31.0,25.1,25,64,61.41
23/02/2022 17:29,31.0,25.1,25,64,61.41
23/02/2022 17:30,31.0,25.1,25,63,61.41
23/02/2022 17:31,31.0,25.1,25,64,61.41
23/02/2022 17:32,31.0,25.1,25,64,61.41
23/02/2022 17:33,30.0,25.1,25,63,61.41
23/02/2022 17:34,31.0,25.1,25,64,61.41
23/02/2022 17:35,31.0,25.1,25,64,61.41
23/02/2022 17:36,31.0,25.1,25,63,61.41
23/02/2022 17:37,31.0,25.1,25,64,61.41
23/02/2022 17:38,31.0,25.1,25,64,61.41
23/02/2022 17:39,31.0,25.1,25,64,61.41
23/02/2022 17:40,31.0,25.11,25,63,61.41
23/02/2022 17:41,31.0,25.11,25,63,61.41
23/02/2022 17:43,31.0,25.11,25,63,61.41
23/02/2022 17:44,31.0,25.11,25,63,61.41
23/02/2022 17:45,31.0,25.11,25,63,61.41
23/02/2022 17:46,31.0,25.11,25,59,61.41
23/02/2022 17:47,31.0,25.11,25,63,61.41
23/02/2022 17:48,31.0,25.11,25,63,61.41
23/02/2022 17:49,31.0,25.11,25,63,61.41
23/02/2022 17:50,31.0,25.11,25,63,61.41
23/02/2022 17:51,31.0,25.13,25,62,61.5
23/02/2022 17:52,31.0,25.13,25,63,61.5
23/02/2022 17:53,31.0,25.13,25,63,61.5
23/02/2022 17:54,31.0,25.13,25,63,61.5
23/02/2022 17:55,31.0,25.13,25,63,61.5
23/02/2022 17:56,31.0,25.13,25,63,61.5
23/02/2022 17:57,31.0,25.13,25,63,61.5
23/02/2022 17:58,31.0,25.13,25,63,61.5
23/02/2022 17:59,31.0,25.13,25,63,61.5
23/02/2022 18:00,31.0,25.13,25,63,61.51
23/02/2022 18:01,31.0,25.13,25,63,61.51
23/02/2022 18:02,31.0,25.13,25,63,61.51
23/02/2022 18:03,31.0,25.13,25,63,61.51
23/02/2022 18:04,31.0,25.13,25,63,61.51
23/02/2022 18:05,30.0,25.13,25,63,61.51
23/02/2022 18:06,31.0,25.13,25,64,61.51
23/02/2022 18:07,31.0,25.13,25,63,61.51
23/02/2022 18:08,31.0,25.13,25,63,61.51
23/02/2022 18:09,31.0,25.13,25,63,61.51
23/02/2022 18:10,31.0,25.13,25,63,61.51
23/02/2022 18:12,31.0,25.13,25,63,61.51
23/02/2022 18:13,31.0,25.13,25,63,61.51
23/02/2022 18:14,31.0,25.13,25,63,61.51
23/02/2022 18:15,31.0,25.13,25,63,61.51
23/02/2022 18:16,31.0,25.13,25,63,61.51
23/02/2022 18:17,31.0,25.14,25,63,61.51
23/02/2022 18:18,31.0,25.14,25,63,61.51
23/02/2022 18:19,31.0,25.14,25,63,61.51
23/02/2022 18:20,31.0,25.14,25,63,61.51
23/02/2022 18:21,31.0,25.1,25,63,61.67
23/02/2022 18:22,31.0,25.1,25,63,61.67
23/02/2022 18:23,31.0,25.1,25,63,61.67
23/02/2022 18:24,31.0,25.1,25,63,61.67
23/02/2022 18:25,31.0,25.1,25,63,61.67
23/02/2022 18:26,31.0,25.1,25,63,61.67
23/02/2022 18:27,31.0,25.1,25,63,61.67
23/02/2022 18:28,31.0,25.1,25,63,61.67
23/02/2022 18:29,31.0,25.1,25,63,61.67
23/02/2022 18:30,31.0,25.1,25,63,61.67
23/02/2022 18:31,31.0,25.1,25,63,61.67
23/02/2022 18:32,31.0,25.1,25,63,61.67
23/02/2022 18:33,31.0,25.1,25,63,61.67
23/02/2022 18:34,31.0,25.1,25,63,61.67
23/02/2022 18:35,31.0,25.1,25,63,61.67
23/02/2022 18:36,30.0,25.1,25,62,61.67
23/02/2022 18:37,31.0,25.1,25,63,61.67
23/02/2022 18:38,31.0,25.1,25,63,61.67
23/02/2022 18:40,31.0,25.11,25,63,61.67
23/02/2022 18:41,31.0,25.11,25,63,61.67
23/02/2022 18:42,31.0,25.11,25,64,61.67
23/02/2022 18:43,31.0,25.11,25,63,61.67
23/02/2022 18:44,31.0,25.11,25,64,61.67
23/02/2022 18:45,31.0,25.11,25,64,61.67
23/02/2022 18:46,31.0,25.11,25,64,61.67
23/02/2022 18:47,31.0,25.11,25,64,61.67
23/02/2022 18:48,31.0,25.11,25,64,61.67
23/02/2022 18:49,31.0,25.11,25,64,61.67
23/02/2022 18:50,31.0,25.11,25,64,61.67
23/02/2022 18:51,31.0,25.03,25,64,61.9
23/02/2022 18:52,31.0,25.03,25,64,61.9
23/02/2022 18:53,31.0,25.03,25,64,61.9
23/02/2022 18:54,31.0,25.03,25,63,61.9
23/02/2022 18:55,31.0,25.03,25,64,61.9
23/02/2022 18:56,31.0,25.03,25,64,61.9
23/02/2022 18:57,31.0,25.03,25,64,61.9
23/02/2022 18:58,31.0,25.03,25,64,61.9
23/02/2022 18:59,31.0,25.03,25,64,61.9
23/02/2022 19:00,31.0,25.03,25,64,61.9
23/02/2022 19:01,31.0,25.03,25,64,61.9
23/02/2022 19:02,31.0,25.03,25,64,61.9
23/02/2022 19:03,31.0,25.03,25,64,61.9
23/02/2022 19:04,31.0,25.03,25,64,61.9
23/02/2022 19:05,31.0,25.03,25,64,61.9
23/02/2022 19:06,31.0,25.03,25,64,61.9
23/02/2022 19:08,31.0,25.04,25,64,61.9
23/02/2022 19:09,31.0,25.04,25,64,61.9
23/02/2022 19:10,31.0,25.04,25,64,61.9
23/02/2022 19:11,31.0,25.04,25,64,61.9
23/02/2022 19:12,31.0,25.04,25,64,61.9
23/02/2022 19:13,31.0,25.04,25,64,61.9
23/02/2022 19:14,31.0,25.04,25,64,61.9
23/02/2022 19:15,31.0,25.04,25,64,61.9
23/02/2022 19:16,31.0,25.04,25,64,61.9
23/02/2022 19:17,31.0,25.04,25,64,61.9
23/02/2022 19:18,31.0,25.04,25,64,61.9
23/02/2022 19:19,31.0,25.04,25,64,61.9
23/02/2022 19:20,30.0,25.04,25,62,61.9
23/02/2022 19:21,31.0,24.97,24,64,62.2
23/02/2022 19:22,31.0,24.97,24,63,62.2
23/02/2022 19:23,31.0,24.97,24,64,62.2
23/02/2022 19:24,30.0,24.97,24,63,62.2
23/02/2022 19:25,31.0,24.97,24,63,62.2
23/02/2022 19:26,30.0,24.97,24,62,62.2
23/02/2022 19:27,30.0,24.97,24,62,62.2
23/02/2022 19:28,30.0,24.97,24,62,62.2
23/02/2022 19:29,30.0,24.97,24,62,62.2
23/02/2022 19:30,31.0,24.98,24,63,62.2
23/02/2022 19:31,31.0,24.98,24,63,62.2
23/02/2022 19:32,31.0,24.98,24,63,62.2
23/02/2022 19:33,31.0,24.98,24,63,62.2
23/02/2022 19:34,31.0,24.98,24,63,62.2
23/02/2022 19:35,30.0,24.98,24,63,62.2
23/02/2022 19:37,31.0,24.98,24,63,62.2
23/02/2022 19:38,31.0,24.98,24,64,62.2
23/02/2022 19:39,30.0,24.98,24,63,62.2
23/02/2022 19:40,30.0,24.98,24,63,62.2
23/02/2022 19:41,31.0,24.98,24,64,62.2
23/02/2022 19:42,30.0,24.98,24,63,62.2
23/02/2022 19:43,30.0,24.98,24,63,62.2
23/02/2022 19:44,31.0,24.98,24,64,62.2
23/02/2022 19:45,30.0,24.98,24,63,62.2
23/02/2022 19:46,31.0,24.98,24,64,62.2
23/02/2022 19:47,31.0,24.98,24,64,62.2
23/02/2022 19:48,30.0,24.98,24,64,62.2
23/02/2022 19:49,30.0,24.98,24,63,62.2
23/02/2022 19:50,30.0,24.98,24,63,62.2
23/02/2022 19:51,31.0,24.96,24,65,62.52
23/02/2022 19:52,30.0,24.96,24,64,62.52
23/02/2022 19:53,30.0,24.96,24,64,62.52
23/02/2022 19:54,30.0,24.96,24,64,62.52
23/02/2022 19:55,31.0,24.96,24,65,62.52
23/02/2022 19:56,31.0,24.96,24,65,62.52
23/02/2022 19:57,31.0,24.96,24,65,62.52
23/02/2022 19:58,30.0,24.96,24,64,62.52
23/02/2022 19:59,30.0,24.96,24,64,62.52
23/02/2022 20:00,30.0,24.96,24,64,62.52
23/02/2022 20:01,30.0,24.96,24,60,62.52
23/02/2022 20:02,30.0,24.96,24,60,62.52
23/02/2022 20:03,30.0,24.96,24,64,62.53
23/02/2022 20:05,30.0,24.96,24,60,62.53
23/02/2022 20:06,30.0,24.96,24,60,62.53
23/02/2022 20:07,30.0,24.96,24,60,62.53
23/02/2022 20:08,30.0,24.96,24,64,62.53
23/02/2022 20:09,30.0,24.96,24,64,62.53
23/02/2022 20:10,30.0,24.96,24,64,62.53
23/02/2022 20:11,30.0,24.96,24,64,62.53
23/02/2022 20:12,31.0,24.96,24,65,62.53
23/02/2022 20:13,30.0,24.96,24,64,62.53
23/02/2022 20:14,30.0,24.96,24,60,62.53
23/02/2022 20:15,30.0,24.96,24,64,62.53
23/02/2022 20:16,30.0,24.96,24,64,62.53
23/02/2022 20:17,30.0,24.96,24,60,62.53
23/02/2022 20:18,30.0,24.96,24,64,62.53
23/02/2022 20:19,30.0,24.96,24,64,62.53
23/02/2022 20:20,30.0,24.96,24,64,62.53
23/02/2022 20:21,30.0,24.97,24,64,62.88
23/02/2022 20:22,30.0,24.97,24,60,62.88
23/02/2022 20:23,30.0,24.97,24,64,62.88
23/02/2022 20:24,31.0,24.97,24,65,62.88
23/02/2022 20:25,30.0,24.97,24,64,62.88
23/02/2022 20:26,30.0,24.97,24,60,62.88
23/02/2022 20:27,30.0,24.97,24,64,62.88
23/02/2022 20:28,30.0,24.97,24,61,62.88
23/02/2022 20:29,30.0,24.97,24,65,62.88
23/02/2022 20:30,30.0,24.97,24,65,62.88
23/02/2022 20:31,30.0,24.97,24,65,62.88
23/02/2022 20:32,30.0,24.97,24,65,62.88
23/02/2022 20:34,30.0,24.97,24,65,62.88
23/02/2022 20:35,30.0,24.97,24,65,62.88
23/02/2022 20:36,30.0,24.97,24,66,62.88
23/02/2022 20:37,30.0,24.97,24,66,62.88
23/02/2022 20:38,30.0,24.97,24,66,62.88
23/02/2022 20:39,30.0,24.97,24,66,62.88
23/02/2022 20:40,30.0,24.97,24,66,62.88
23/02/2022 20:41,30.0,24.97,24,66,62.88
23/02/2022 20:42,30.0,24.97,24,66,62.88
23/02/2022 20:43,30.0,24.97,24,66,62.88
23/02/2022 20:44,30.0,24.97,24,66,62.88
23/02/2022 20:45,30.0,24.97,24,66,62.88
23/02/2022 20:46,30.0,24.97,24,65,62.88
23/02/2022 20:47,30.0,24.97,24,66,62.88
23/02/2022 20:48,30.0,24.97,24,62,62.88
23/02/2022 20:49,30.0,24.97,24,66,62.88
23/02/2022 20:50,30.0,24.97,24,66,62.88
23/02/2022 20:51,30.0,24.98,24,65,63.27
23/02/2022 20:52,30.0,24.98,24,66,63.27
23/02/2022 20:53,30.0,24.98,24,66,63.27
23/02/2022 20:54,30.0,24.98,24,66,63.27
23/02/2022 20:55,30.0,24.98,24,66,63.27
23/02/2022 20:56,30.0,24.98,24,65,63.27
23/02/2022 20:57,30.0,24.98,24,65,63.27
23/02/2022 20:58,30.0,24.98,24,65,63.28
23/02/2022 20:59,30.0,24.98,24,61,63.28
23/02/2022 21:00,30.0,24.98,24,61,63.28
23/02/2022 21:02,30.0,24.98,24,65,63.28
23/02/2022 21:03,30.0,24.98,24,65,63.28
23/02/2022 21:04,30.0,24.98,24,65,63.28
23/02/2022 21:05,30.0,24.98,24,65,63.28
23/02/2022 21:06,31.0,24.98,24,66,63.28
23/02/2022 21:07,30.0,24.98,24,65,63.28
23/02/2022 21:08,30.0,24.98,24,65,63.28
23/02/2022 21:09,30.0,24.98,24,65,63.28
23/02/2022 21:10,30.0,24.98,24,61,63.28
23/02/2022 21:11,30.0,24.98,24,65,63.28
23/02/2022 21:12,30.0,24.98,24,65,63.28
23/02/2022 21:13,30.0,24.98,24,65,63.28
23/02/2022 21:14,30.0,24.98,24,65,63.28
23/02/2022 21:15,30.0,24.98,24,61,63.28
23/02/2022 21:16,30.0,24.98,24,65,63.28
23/02/2022 21:17,30.0,24.98,24,65,63.28
23/02/2022 21:18,30.0,24.98,24,65,63.28
23/02/2022 21:19,30.0,24.99,24,65,63.28
23/02/2022 21:20,30.0,24.99,24,65,63.28
23/02/2022 21:21,30.0,24.96,24,65,63.7
23/02/2022 21:22,30.0,24.96,24,65,63.7
23/02/2022 21:23,30.0,24.96,24,61,63.7
23/02/2022 21:24,30.0,24.96,24,61,63.7
23/02/2022 21:25,30.0,24.96,24,61,63.7
23/02/2022 21:26,30.0,24.96,24,61,63.7
23/02/2022 21:27,30.0,24.97,24,65,63.7
23/02/2022 21:28,30.0,24.97,24,66,63.7
23/02/2022 21:30,30.0,24.97,24,66,63.7
23/02/2022 21:31,30.0,24.97,24,66,63.7
23/02/2022 21:32,30.0,24.97,24,66,63.71
23/02/2022 21:33,30.0,24.97,24,66,63.71
23/02/2022 21:34,30.0,24.97,24,65,63.71
23/02/2022 21:35,30.0,24.97,24,65,63.71
23/02/2022 21:36,30.0,24.97,24,65,63.71
23/02/2022 21:37,30.0,24.97,24,65,63.71
23/02/2022 21:38,30.0,24.97,24,65,63.71
23/02/2022 21:39,30.0,24.97,24,65,63.71
23/02/2022 21:40,30.0,24.97,24,66,63.71
23/02/2022 21:41,30.0,24.97,24,66,63.71
23/02/2022 21:42,30.0,24.97,24,65,63.71
23/02/2022 21:43,30.0,24.97,24,65,63.71
23/02/2022 21:44,30.0,24.97,24,65,63.71
23/02/2022 21:45,30.0,24.97,24,65,63.71
23/02/2022 21:46,30.0,24.97,24,65,63.71
23/02/2022 21:47,30.0,24.97,24,65,63.71
23/02/2022 21:48,30.0,24.97,24,61,63.71
23/02/2022 21:49,30.0,24.97,24,66,63.71
23/02/2022 21:50,30.0,24.97,24,65,63.71
23/02/2022 21:51,30.0,24.92,24,61,64.15
23/02/2022 21:52,30.0,24.92,24,65,64.15
23/02/2022 21:53,30.0,24.92,24,65,64.15
23/02/2022 21:54,30.0,24.92,24,64,64.15
23/02/2022 21:55,30.0,24.92,24,65,64.15
23/02/2022 21:56,30.0,24.92,24,63,64.15
23/02/2022 21:58,30.0,24.92,24,64,64.15
23/02/2022 21:59,31.0,24.92,24,65,64.15
23/02/2022 22:00,30.0,24.92,24,64,64.15
23/02/2022 22:01,30.0,24.92,24,63,64.15
23/02/2022 22:02,30.0,24.92,24,63,64.15
23/02/2022 22:03,30.0,24.92,24,64,64.15
23/02/2022 22:04,30.0,24.93,24,64,64.15
23/02/2022 22:05,30.0,24.93,24,64,64.15
23/02/2022 22:06,30.0,24.93,24,64,64.15
23/02/2022 22:07,30.0,24.93,24,63,64.15
23/02/2022 22:08,30.0,24.93,24,64,64.15
23/02/2022 22:09,30.0,24.93,24,64,64.15
23/02/2022 22:10,30.0,24.93,24,64,64.15
23/02/2022 22:11,30.0,24.93,24,64,64.15
23/02/2022 22:12,30.0,24.93,24,63,64.15
23/02/2022 22:13,30.0,24.93,24,63,64.15
23/02/2022 22:14,30.0,24.93,24,63,64.15
23/02/2022 22:15,30.0,24.93,24,63,64.15
23/02/2022 22:16,30.0,24.93,24,63,64.15
23/02/2022 22:17,30.0,24.93,24,63,64.15
23/02/2022 22:18,30.0,24.93,24,63,64.15
23/02/2022 22:19,30.0,24.93,24,63,64.15
23/02/2022 22:20,30.0,24.93,24,63,64.15
23/02/2022 22:21,30.0,24.89,24,63,64.58
23/02/2022 22:22,30.0,24.89,24,63,64.58
23/02/2022 22:23,30.0,24.89,24,63,64.58
